"TIPO_DATO_AVQ","Tipo dato","MISURA_AVQ","Misura","SEXISTAT1","Sesso","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2022","2022",0.3,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y11-13","11-13 anni","2023","2023",0.5,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",71,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",72.4,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2022","2022",39,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2023","2023",38.3,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",50.9,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",51.6,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",73.6,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",71.2,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y_GE11","11 anni e più","2022","2022",9085,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","2","femmine","Y_GE11","11 anni e più","2023","2023",9181,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2022","2022",12944,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2023","2023",12709,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",63.5,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",60.2,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2022","2022",62.3,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y18-19","18-19 anni","2023","2023",56.9,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",49.9,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",50.8,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2022","2022",21.8,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE75","75 anni e più","2023","2023",21.6,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2022","2022",13.8,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y_GE75","75 anni e più","2023","2023",13.1,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2022","2022",1131,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y35-44","35-44 anni","2023","2023",1105,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",50.8,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",52.2,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2022","2022",46.7,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y20-24","20-24 anni","2023","2023",40.7,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",53.5,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",52.1,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y11-13","11-13 anni","2022","2022",6,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y11-13","11-13 anni","2023","2023",5,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",57.1,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",57.6,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",608,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",689,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y11-13","11-13 anni","2022","2022",10,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y11-13","11-13 anni","2023","2023",13,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",55.5,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",53.8,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",76.1,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",74.9,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","2","femmine","Y11-13","11-13 anni","2022","2022",1,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","2","femmine","Y11-13","11-13 anni","2023","2023",1,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",46.3,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",45,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2022","2022",60.4,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2023","2023",54.3,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",1263,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",1243,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",510,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",647,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y11-13","11-13 anni","2022","2022",5,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y11-13","11-13 anni","2023","2023",5,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",1293,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",1151,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",56,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",55.7,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2022","2022",26.7,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y18-19","18-19 anni","2023","2023",25.9,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2022","2022",6458,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2023","2023",6748,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE11","11 anni e più","2022","2022",62.3,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y_GE11","11 anni e più","2023","2023",63.7,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2022","2022",20.6,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y60-64","60-64 anni","2023","2023",17.6,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",58.9,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2023","2023",56.7,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2022","2022",811,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","2","femmine","Y_GE75","75 anni e più","2023","2023",839,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",691,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",731,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2022","2022",44.3,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y45-54","45-54 anni","2023","2023",44.3,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2022","2022",71.8,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y60-64","60-64 anni","2023","2023",73.4,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2022","2022",1186,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y20-24","20-24 anni","2023","2023",1206,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2022","2022",39.8,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y60-64","60-64 anni","2023","2023",37.8,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",1130,,
"11_AP_ALC","persone di 11 anni e più  che consumano aperitivi alcolici","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",1160,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2022","2022",16737,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","9","totale","Y_GE11","11 anni e più","2023","2023",17382,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",62.4,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",61.6,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2022","2022",34.2,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y20-24","20-24 anni","2023","2023",33.8,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2022","2022",65.8,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y65-74","65-74 anni","2023","2023",69.9,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",2578,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",2526,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2022","2022",550,,
"11_AMARI","persone di 11 anni e più che consumano amari","THV","valori in migliaia","2","femmine","Y65-74","65-74 anni","2023","2023",521,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2022","2022",45.9,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y25-34","25-34 anni","2023","2023",42.5,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","2","femmine","Y_GE11","11 anni e più","2022","2022",3801,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","2","femmine","Y_GE11","11 anni e più","2023","2023",4092,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2022","2022",32.4,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y25-34","25-34 anni","2023","2023",30.2,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2022","2022",71.4,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE11","11 anni e più","2023","2023",74,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",214,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",232,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2022","2022",61.5,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y55-59","55-59 anni","2023","2023",60.4,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2022","2022",2038,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y60-64","60-64 anni","2023","2023",1910,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-13","11-13 anni","2022","2022",66.6,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y11-13","11-13 anni","2023","2023",66.3,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2022","2022",6882,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y_GE11","11 anni e più","2023","2023",6572,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2022","2022",57.3,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y14-17","14-17 anni","2023","2023",56.4,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2022","2022",53.6,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y35-44","35-44 anni","2023","2023",51.3,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2022","2022",58.3,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y35-44","35-44 anni","2023","2023",59.3,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2022","2022",1450,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","1","maschi","Y65-74","65-74 anni","2023","2023",1447,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",643,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",615,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2022","2022",243,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2023","2023",243,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2022","2022",53.6,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","HSC","per 100 persone con le stesse caratteristiche","9","totale","Y45-54","45-54 anni","2023","2023",53.9,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2022","2022",14.9,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y65-74","65-74 anni","2023","2023",14.5,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2022","2022",1719,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y65-74","65-74 anni","2023","2023",1746,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2022","2022",1780,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y25-34","25-34 anni","2023","2023",1665,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2022","2022",1594,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","THV","valori in migliaia","1","maschi","Y25-34","25-34 anni","2023","2023",1618,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2022","2022",414,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y20-24","20-24 anni","2023","2023",385,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2022","2022",15.6,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y55-59","55-59 anni","2023","2023",16.6,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2022","2022",1803,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","9","totale","Y35-44","35-44 anni","2023","2023",1874,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2022","2022",736,,
"11_AP_ANA","persone di 11 anni e più che consumano aperitivi analcolici","THV","valori in migliaia","9","totale","Y18-19","18-19 anni","2023","2023",647,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2022","2022",696,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","THV","valori in migliaia","1","maschi","Y55-59","55-59 anni","2023","2023",741,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2022","2022",119,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","1","maschi","Y14-17","14-17 anni","2023","2023",124,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-13","11-13 anni","2022","2022",0.7,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y11-13","11-13 anni","2023","2023",0.7,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2022","2022",1194,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y55-59","55-59 anni","2023","2023",1266,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2022","2022",73.1,,
"11_AMAR_ECCEZ","persone di 11 anni e più che consumano amari - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y_GE75","75 anni e più","2023","2023",79.6,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y14-17","14-17 anni","2022","2022",496,,
"11_ANA_ECCEZ","persone di 11 anni e più che consumano aperitivi analcolici - eccezionalmente","THV","valori in migliaia","9","totale","Y14-17","14-17 anni","2023","2023",490,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2022","2022",49.1,,
"11_LIQUO","persone di 11 anni e più che consumano liquori","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y35-44","35-44 anni","2023","2023",51.2,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2022","2022",4.7,,
"11_AMARI","persone di 11 anni e più che consumano amari","HSC","per 100 persone con le stesse caratteristiche","2","femmine","Y14-17","14-17 anni","2023","2023",5.3,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2022","2022",66.1,,
"11_LIQUO_ECCEZ","persone di 11 anni e più che consumano liquori - eccezionalmente","HSC","per 100 persone con le stesse caratteristiche","1","maschi","Y55-59","55-59 anni","2023","2023",71,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2022","2022",394,,
"11_ALC_ECCEZ","persone di 11 anni e più  che consumano aperitivi alcolici - eccezionalmente","THV","valori in migliaia","2","femmine","Y60-64","60-64 anni","2023","2023",379,,
